quoted_text,emosi
efek temu puan ahi bikin rakyat cinta anies by faizal assegaf kritiku gera ubah motor anies baswedan oposisi jelang pilpres dampak positif dinamika politik nasion isu ubah efektif satu,netral
turut kandidat capres gadang maju pilpres 2024 ganjar pranowo anies baswedan putra baik bangsa tuga partai politik maju calon presiden,netral
rocki gerung anies baswedan layak calon presiden aniesesnasdemout aniesesbaswedan  20 ,netral
parah skenario kuasa jegal anies baswedan menang pilpres jokowisaatnyamundur jokowisaatnyamundur,marah
politiktatakata getaranrakyat chleoouk rocki gerung anies baswedan layak calon presiden aniesesnasdem,netral
ekowboy2 adik anies baswedan sangkut korupsi thank eko udah bikin gw,marah
nyata pdhl gin,netral
anies baswedan mana yaa gak,netral
rachlannashidik sdh pdemokrat jati bkn sbg followernya nasdem aplg bebek anies baswedan koalisi dgn mrk yg sempat menang lbh kuasa jd menteri tp lbh drpd jd oposisi hr bgmn,marah
mridwan1805 chleoouk anies baswedan usaha rubah lambang negara pancasila khilafah aniesesnasdem,takut
generasi muda gila bola turun elektabilita anies baswedan analis lsn sebab faktor tetap capres partai nasdem,marah
hasil prabowo subianto unggul provinsi ganjar pranowo dominan provinsi anies baswedan pimpin provinsi provinsi saing prabowo ganjar ketat sulit simpul unggul,senang
waspada anies baswedan antek khilafah bapakpolitikidentita,takut
ekowboy2 mmg berita hoax sy nih klu kayak gin dibiarin aja lama masyarakat percaya bhw berita mmg rugi anies baswedan,marah
dukung anies baswedan insyaallah,senang
beranies tolak politik identita bawa anies baswedan bukti nyata cinta juang utuh nkri hancur axelsen jenni erina bruno mar gint puan onic aang tvri nabilataqiyyah besok senin germangp gu muhaimin yoshi cakep banget lombok arin,senang
membenc maki lawan politik turut kandidat capres gadang maju pilpres 2024 ganjar pranowo anies baswedan putra baik bangsa tuga partai politik maju calon presiden,senang
anies baswedan anugrah allah swt doa 2 amp ter tinda zholimi yg dukung kho phing ho juang bpk anies ber hasil amp selamat,senang
maksa ntb milih anies baswedan paham sisi,senang
juang bpk anies baswedan juang nabi juang fi ber hadap dgn yg zholim rakyat amp nabi selamat umat,senang
anies baswedan depan anies aniesespresidenri2024,senang
sumber gaduh mk dennyindrayana sbyudhoyono dukung anies baswedan kalo hoax tangkapdennyindrayana yg sebar manfaat unk penting kelompok adil listyosigitp,senang
mohmahfudmd oh iya lupa share saudaraaaa satelit wujud nyata gagas narasi anies baswedan mantau kali ciliwung ikan2nya angkasa,senang
anies baswedan matahari indonesia,senang
kalang komunita sepak bola tanah air generasi muda gila bola turun elektabilita anies baswedan analis lsn sebab faktor tetap capres partai nasdem,marah
tolak datang anies baswedan riau mahasiswa yg ngakunya peduli demokrasi tp laku otorit kayak komuni intelek nol koma curi star kmpany satu capres yg tetap kpu dasar bongaaaaak p nteeek,marah
tolak anies baswedan dukung kelompok radik hti fpi,takut
waspada hti fpi prediksi muncul anies baswedan presiden,takut
provinsi ganjar pranowo dominan provinsi anies baswedan pimpin provinsi provinsi saing prabowo ganjar ketat sulit simpul unggul temu lsn kecenderunga,senang
waspada anies baswedan dukung kelompok radik hti fpi ancam bangsa pecah belah umat,takut
hti fpi dukung anies baswedan presiden,senang
anies baswedan antek khilafah,marah
maki lawan politik turut kandidat capres gadang maju pilpres 2024 ganjar pranowo anies baswedan putra baik bangsa tuga partai politik maju calon presiden,marah
kualita ikn opung kerja tenaga ase ikn anies baswedan kerja anak bangsa rumit ji anies kerja anak bangsa standar dunia,netral
ulama bangkal dukung ahi gandeng anies baswedan xr1 agusyudhoyono pdemokrat pd bareng ahi,senang
survei ipo duet anies baswedan ahi kalah w 4 agusyudhoyono pdemokrat pd bareng ahi,netral
smrc ahi lebih naik elektabilita anies baswedan ns8 agusyudhoyono pdemokrat pd bareng ahi,netral
bahaya tolak anies baswedan,takut
ulama bangkal dukung ahi gandeng anies baswedan 2024 cx7 agusyudhoyono pdemokrat pd bareng ahi,senang
momen ahi silaturahmi rumah anies baswedan sambut hangat dy6 agusyudhoyono pdemokrat pd bareng ahi,senang
anies baswedan mesra ahi wasekjen dpp demokrat temu penuh akrab uc5 agusyudhoyono pdemokrat pd bareng ahi,netral
tegas bacapres anies baswedan demokrat komitmen ahi go8 agusyudhoyono pdemokrat pd bareng ahi,senang
freedomland3l3l sanusiundin namatanpaspasi tiosat6 amandolok culunsejati1 brianjones2022 bianca01403 sutoposolo48098 cintarosul59 istana genggam pepes kosong genggam pdip jateng kandang banteng istana pasang kaki kaki anies baswedan aniesespresidenrakyatwara aniesespresidenrakyatwara,senang
teman ahi milik chemistri anies baswedan pt9 agusyudhoyono pdemokrat pd bareng ahi,senang
ahi angkat elektabilita anies baswedan yh3 agusyudhoyono pdemokrat pd bareng ahi,netral
lebih ahi tingkat elektabilita anies baswedan db3 agusyudhoyono pdemokrat pd bareng ahi,netral
anies baswedan ahi sama ch2 agusyudhoyono pdemokrat pd bareng ahi,netral
sgits1 orang2 bego dungu sih gak hasil karya anies baswedan,marah
ulama bangkal dukung ahi gandeng anies baswedan lc2 agusyudhoyono pdemokrat pd bareng ahi,senang
ulama bangkal dukung ahi gandeng anies baswedan ef5 agusyudhoyono pdemokrat pd bareng ahi,senang
tegas bacapres anies baswedan demokrat komitmen ahi cw3 agusyudhoyono pdemokrat pd bareng ahi,netral
ganjarpranowo aneh pakdh jokowi anies,netral
desita5769 sulaimanjati2 ilham2504 maulana00454021 p3n99u94t fitrayous pedjoeangtoea putunmi faiz124735 naklanang10 istana genggam pepes kosong genggam kib golkar pan ppp akar rumput anies istana pasang kaki kaki anies baswedan aniesespresidenrakyatwara aniesespresidenrakyatwara,netral
prabawananda aniesesbaswedan kejaksaanri,netral
politik turut kandidat capres gadang maju pilpres 2024 ganjar pranowo anies baswedan putra baik bangsa tuga partai politik maju calon presiden,senang
enam maha karya anies baswedan pimpin dki jakarta,senang
bubar mimpi anies baswedan,marah
vivacoid terima kasih saran insyaallah pilih anies basweda,senang
yg menjeg anies baswedan kecuali parpol dukung,marah
moga demokrat cabut koalisi anies baswedan,marah
cnnindonesia ketua pssi nya anies baswedan goreng buzzer buzerp jare hitam diata kali aja bahan goreng buzzer buzerp,marah
andisinulingga insyaallah 88 suara rakyat ntb utk anies basweda,senang
cnnindonesia rakyat skrg tuju jegal anies baswedan tuju bisni eksploitasi sumber daya alam indonesia asin,marah
mocicang hti fpi prediksi muncul anies baswedan presiden aniesesbaswedan aniesesdidukungkoruptor aniesesgaben,marah
anies baswedan presiden hti fpi potensi muncul ancam pluralism toleransi indonesia milik sejarah kontroversi ganggu stabilita politik maju negara inklusif,takut
rakyat indonesia wujud sbg presiden ubah amp baik bahagia rakyat indonesia 2024,senang
orang ntb biidznillah 88 suara rakyat ntb utk anies basweda,senang
a anies baswedan lihat video salamet tiktok,netral
candra25837483 dennysiregar7 ahi puan ganjar menpora sapa yg tau ya gk klok aq gk peduli aq ttp setia mndukung anies baswedan aniesespresidenri202,senang
luhut ditud temu surya paloh london cabut dukung anies baswedan,marah
koalisi bingung maksa banget dorong cawapr tp kandidat kuat cawapr pendamp anies baswedan pakat koalisi nama,netral
video hoak,marah
wonogiripd lihat survei karya cipta manusia yg kalah karya cipta allah jadi anies baswedan yg gemilang,senang
hti fpi prediksi muncul anies baswedan presiden aniesesmembawakehancuran tolakanieses2024,takut
rekam jejak buruk anies baswedan aniesesgabecu aniesesgaben aniesesdidukungkoruptor tenggelamkananiesesbaswedan,marah
warga miskin dki jakarta tambah pimpin anies baswedan klik lihat video baca berita iklan download aplikasi,marah
anies baswedan hina rendah membuli memvoni sepele paksa radikal bodoh warga anak bangsa,marah
teddgu sehat suks anies baswedan,senang
budich loe anies baswedan orang yg pikir dg loe dukung anies loe udah gila ya loe dukung denbokep hiduplu mulia,jijik
adik anies baswedan periksa bareskrim polri komisar pelni sindir tohok,marah
bukti kerja rakyat ambisi pribadi kasi anies baswedan partaidemokrat puanmaharanies ahi bukti pk moeldoko gagal anies nyapr temu puan maharanies indikasi,netral
anies baswedan gagal total ga kerja janji aniesespembohong aniesesbaswedan aniesespresidenri2024 aniesesgag aniesespendukungormasradik aniesesdidukungkhilafah aniesesantekcendana,marah
presiden ri 2024 anies rasyid baswedan prabowo subianto ganjar pranowo ridwan kamil airlangga hartarto sandiaga uno erick thohir total suara 197108,senang
hti fpi prediksi muncul anies baswedan presiden aniesesbaswedan bapakpolitikidentita aniesesdidukungkhilafah aniesesdidukungkoruptor tolakanies,takut
nugrohodjati76 doktertifa iya klo yg jd pleciden nya anies baswedan lahhh klo yg jd presiden nya ganjar pranowo yaaa nyanyi dgn lirik nya yg sumbang nyinyir,marah
antek khilafah anies baswedan aniesesbaswedan aniesesradik pemiluserentak2024 pemilu2024 likeforlik trend follom trendinghot,jijik
jegal anies baswedan kencang dukung seru lawan,marah
agusyudhoyono ahi jgn jebak drama salah trik gagal calon anies baswedan ahi gabung puan punah suara demokrat believ it or not is up to you,netral
pesan anies baswedan jokowi jelang pilpres 2024,netral
yg ucap anies rasyd baswedan motifasi optimi gagas enak cerna,netral
fadlizon klo anies baswedan situ iya,netral
survei capres 2024 baru 31 kec elektabilita anies ambyar ganjar prabowo anies baswedan dehadaud slametr06751672 bagiduwo ahmadmunif01 fnt70 dewaamor135800,netral
ganjarpranowo tuju biar ganjar tonton menang pilpres anies basweda,senang
katabew yg menjeg wan toa yohan anies baswedan mah dr dlm koalisi anies khopipah demokrat kluar dr koalisi bha,netral
anies baswedan,netral
1 april 2023 desemb 2023 perintah insentif ppn pajak tambah nilai mobil listrik,netral
sbi dukung anies lho dik agu,marah
alas dosen universita esa unggul jakarta muhammad fauzi undang anies baswedan uji sidang disertasi anies baswedan figur baik bangsa indonesia dlm sidang buka harap dpt bawa manfaat baik aniesesah,senang
agusyudhoyono dukung anies lho dik agu,netral
teman2 demokrat yg pinter tak mudah khianat anies baswedan amp kelompok ubah bravo demokrat,senang
pandang anies baswedan ssama,netral
partai anak muda sang anies baswedan,senang
hancur jakarta anies baswedan axelsen gint aang zoro worst concert tvri onic one piec gantung plossa jungwoo sd inpr  zuko iphon 14 mnctv bruno mar  ive47thwin gangnamxb   knockknock salmasalsabil tudum,marah
sukardi2017 dasar bangsat emng lu sukardi2017 si biawak aje dah hapu postingannya listyosigitp min min turnbackhoax tolong sebar hoax kyk sukardi2017 kandangin aje gampang nyarinya inimah tampang jg,marah
mahakarya wowo yg kalah anies baswedan,netral
oposisicerda ya udah biar lega hibur selamat anies baswedan 2 lembaga survey yg tempat posisi buncit ipo ilk,marah
kapuspen tni bantah video tni hoax kait rawan anies baswedan,netral
anies baswedan,netral
luga udara era manusia astral anies baswedan udara berktp,netral
kompascom yg salah anies baswedan,marah
kangmanto123 kejaksaanri link berita yg kau post monyet silah buka berita tgl 14 februari 2017 6 thn saat anies nyagub dki,marah
sesat cina tagih utang perintah indonesia anies baswedan ken internasion tempocekfakta cekfakta,marah
tukangrosok22 ha ha ha buzzer2 istana boneka emang tolol2 kakak bina nya aja tolol wakakaka hoax nih,marah
mlu dngn sndirinya stelah mngkritik anies baswedan dngn bngun sirkuit formula e kta tinggal 5 bln lgi amp mnghambur hamburkn uang wrga anies rampung 54 hri 2 bln yg 3 bln kritik,marah
vivacoid inshaa allah sayamah pilih anies baswedan aja,senang
silaturahim jam iyyah thoriqoh sathoriyyah anies baswedan ketua pk jatim energi raih menang,netral
agusyudhoyono tru gimna dgn anies baswedan,marah
antek khilafah tuju anies baswedan diri khilafah nkri waspada aniesesdidukungkoruptor aniesesgabecu aniesesgaben aniesesbikinmalu,takut
tolak anies baswedan aniesesdidukungkoruptor,marah
anies baswedan berment bo buka mental pimpin rakyat,marah
dade88020008 prabusantoso1 agusyudhoyono pdemokrat ooo nasdem pk dukung anies baswedan semangat ma ahi,senang
video dukung tni anies baswedan edar kapuspen hoak,netral
sosmedkera pa manten nya erina yg foto anies basweda,netral
pdemokrat agusyudhoyono aniesesbaswedan cebong stree ganjar pranowo ngak presiden yg presiden indonesia anies baswedan ubah proyek mercusuar yg rugi uang negara stop ikn kai,marah
anto1157 ahmadsalam0741 jangkrikgengg15 meffendi03 ccindydd86cindi presidenndableg darmara02177184 abee45472430357 farrahsama petanies tekor miskin panen anies angkat sejahtera petanies anies baswedan tirakat kandang banteng nahdliyin atas hadap sawah cilik aniesespresidenrakyatwara aniesespresidenrakyatwara,marah
husinshihab si bro husin jgn panggil habib ya blm te dna kwartir turun yahudi tru husin ga nyamp nalar makna yg anies baswedan,marah
nasdem tenggelam prediksi elektabilita anies baswedan turun,marah
tvonenew pilih anies baswedan masuk surga,senang
nenkmonica anies baswedan presiden ku,senang
husinshihab org yg berak sehat slalu yg baik jd pimpin nya amp insya allah sosok anies baswedan,senang
hilmi28 aamiin moga indonesia pimpin anies baswedan,senang
lebih anies baswedan sungguh komplit heran rakyat puji dukung maju presiden ayo kawal sukses milu 2024 jalan jurdil semangat lihat video satga abw tiktok,senang
indonesia butuh ubah nyata anies baswedan aniesespresidenku aniesespresidenri2024,senang
vivacoid kasar pilih anies baswedan,marah
anies baswedan undang serikat kerja nasion bicara jamin sosial,netral
smg bang anies rasyid baswedan pimpin indonesia 2024 bawa ubah bangsa rakyat yg puruk kuasa yg tdk amanah aamiin,senang
dennysiregar7 kh anies baswedan reformasi intrnasion presiden wapr ideal ubah indonesia stopikn stopmobillistrik stopasen,senang
surabaya pecah anies baswedan jawa timur ubah anies baswedan jokowisaatnyamundur jokowisaatnyamundur,senang
bangsat dukung anies makzul jokowi,marah
aniesesbaswedan pksejahtera nasdem pdemokrat tuju dg anies baswedan semangat gulir narasi bangsa,senang
rawan i love you cinta and i love you almost full,senang
ahi nasib anies baswedan temu partai demokrat pdip cawapr ganjar gint ronaldo gu muhaimin tvri xavi onad sd inpr zoro idul adha sidang isbat capres 2024,marah
vivacoid laksana presiden krn pilih anies baswedan,senang
kakek ayah anies baswedan,senang
dukung timna indonesia anies baswedan riuh tonton bola gbt,netral
asli cebong tolol berita 2017 edit 2023,marah
sosok anies baswedan aktivi masa muda     itstim partainasdem restorasiindonesia gerakanperubahan nasdembersamarakyat aniesesbaswedan adityawilli,netral
2009 anies baswedan gera indonesia ajar inspirasi muda indonesia bangun bangsa didik itstim partainasdem restorasiindonesia gerakanperubahan nasdembersamarakyat aniesesbaswedan adityawilli,senang
nasdem aniesesbaswedan mati kt rapat baris unk dukung bpk anies baswedan maju ri 1 202,senang
husinshihab sutanmangara deret harga era anies baswedan 2021 nomor 1 bikin wo,senang
husinshihab yg jokowi yg dendam anies baswedan,marah
capres anies baswedan tahan penting pribadi normalisasi kali item jalan layang non tol mangkrak apbd pakai tugpp jumbo hibah2 orma lsm dukung politik,marah
calon presiden capres anies baswedan sambut positif temu ketua partai demokrat agu harimurti yudhoyono ahi ketua dpp pdip puan maharanies,netral
tarik jakarta anies basweda,senang
vivacoid tenangbpa paham pilih anies baswedan utk indonesia ubah yg lanjut 10 dgn roket hutan,senang
alm presiden jendral suharto,netral
jegal anies baswedan nyata musni umar bongkar 6 modu,netral
dear dukung anies baswedan debat kusir buzzerp hatersnya mend up prestasi beliau 14 prestasi anies baswedan 5 gubernur dki jakarta,jijik
andisinulingga narasi bala narasi orang jakarta kalo gak dukung anies baswedan,netral
tuju dapat anies baswedan ngak layak ngak lanjut,marah
ganjarpranowo jokowi lu liat kelompok agama gak pilih anies baswedan beliau layanies dg jiwa jabat gubernur hebat,marah
klo percaya survey kh anies baswedan bohong alim sgt agami lembaga survey nya tokoh publik yg sgt hormat indonesia tifatul 84 masyarakat indonesia dukung kh anies,marah
ganjarpranowo jokowi cengeng komplot lu bulli formula e jakarta dr ngerendahin ngehina ngejeg ngeboikot tutup sponsorship samp ngelaporin kpk anies baswedan undang kasih panggung jokowi puan maharanies acara suks dpt atensi internasion hebat,marah
imamsyakh tinggal partai biru alih partai merah konsisten dukung kh anies baswedan presiden maha indonesia takbii,senang
jegal anies baswedan klaim isap jempol modus 2,senang
dukung juragan bok3p sudut fakta bhw anies baswedan nkri aniesesbaswedanlebihnkr,marah
milu terus program perintah presiden maksud rezim jokowi lempang jalan tuju republik indonesia,marah
andisinulingga adek nya abang susul,netral
viral video tni dukung anies baswedan medso hoak,netral
helleeeeh nggedabrush jakarta aja tipu indonesia adeknya abang susul,marah
kangdede78 aniesesbaswedan anies rasyid baswedan kereeen mantaaaap,senang
aniesesbaswedan jakartasatu sich gagas aniesesbaswedan kait nasib rakyat indonesia serikat kerja nasion undang anies baswedan diskusi jamso semesta hayat,senang
indonesia sungguh butuh ubah rakyat harap anies baswedan,senang
anies baswedan baik bijak dampak buruk rakyat aniesespresidenri2024,netral
insyaa alloh anies baswedan presiden ri 2024 aamiin,senang
hasil survei baru capres anies baswedan kejar prabowo subianto ganjar pranowo kalah bawah,netral
kompastv insha allah anies rasyid baswedan masyarakat ntb cc,senang
dukung anies baswedan presidenri2024 alumnus itb deklarasi anies baswedan presiden ri 2024,senang
husinshihab rekam jejak yg ban fitnah buzzerrp anies baswedan,jijik
adammahomet17 vry911 partaisocm aniesesbaswedan susipudjiastuti jual serang kacang kaya gin anies baswedan bersand bu sus kecerdasaan muara penuh visi,senang
inizali tulusm gw kirain anies baswedan,netral
ganjarpranowo anies baswedan the best,senang
vivacoid anies baswedan the best,senang
insya allah target pilpres 2024 80 persen anies baswedan capai sinergi simpul partai politik,senang
kait jegal anies baswedan,netral
cnnindonesia insya allah anies baswedan presiden industri alutsista tni maju pesat pt pindad pt dahana pt pal pt produksi alutsista tni modern canggi,senang
dar tau kira tawur rakyat anies baswedan gagal maju pilpres 2024,netral
anies baswedan junjung bebas dapat negara yg inklusif adl negara yg baperan negara yg buka ruang kritik yg milik rakyat adl gagas aspirasi yg milik rakyat kata2 larang artikulasi,marah
bambangmulyonoo prestasi anies baswedan yg dusta mari buka data,marah
tsamaradki jokowi ganjarpranowo klutur orang jawa anies basweda,senang
anies baswedan kunjung umum cawapr demokrat dukung 3 partai jalan via tribunjambik,netral
kompastv ntb dukung anies basweda,senang
harga best of the bpest leader bpk anies baswedan yuuk viralkan gae,senang
apa temu koalisi ubah anies baswedan ahi,senang
dennysiregar7 wapresnya ganjar ya serah ganjar nyaman ikut ngatur2lah yg percaya rakyat ri 1 anies rosyid baswedan,senang
anal politik bongkar peran instrumen hukum lemah anies baswedan capres gint onad ronaldo tomcat arin innalillahi indonesiaopen2023,senang
kangdede78 aniesesbaswedan tau 5 lembaga survei posisi anies baswedan urut gencar serang penjuru serang gencar masif fakta lapang hasil balik surepay sembunyi iya,marah
kecewa buruh anies baswedan aniesespembohong,sedih
kangdede78 aniesesbaswedan statu paniesk anies baswedan survey rendah ngomel ngomel,marah
logika kalo ma ahi damping anies baswedan bawapr walopun blum resmi umum kalo bener yaa mesti gk pertemuan2 selanjutni,marah
husinshihab sulit dki jakarta suks cemerlang pimpin anies baswedan rakyat dki sejahtera ahok beking jokowi taipan china,marah
anies baswedan pimpin utama,netral
petaka anies baswedan nggak lak,marah
herjoyscomplet azvinl penil itb jg bikin seminar ttg land subsid pesisir utara pulau jawa hadir ganjar pranowo anies baswedan yg bangun sumur resap jabat satu bangun sumur resap jelang pencapresesan,senang
oposisicerda mulut mu harimau mu lbp sok paten jabat bicara ngomong taruh anies baswedan adu milu presiden 2024 menang lbp besunat pag,marah
cerda ciri anies basweda,senang
nih salah rekam jejak capres anies baswedan ganjar,marah
gw bingung yg elu tuduh mafia petral yg bubar petral menteri esdm 2014 sudirman said jubirnya anies baswedan gara sudirman said gak turut perintah jokowi serah hasil audit petral kpk sudirman said diresuffl kabinet,sedih
sigitwid adearmando61 kaesangp ubah indonesia anies baswedan harap anies baswedan tokoh cerda percaya bawa ubah indonesia,senang
tifsembir haha 2 kalo anies baswedan batal capres mudah2an aja pasti pk dukung prabowo ganjar gk pk pdip gk jdi hemat jgn hehh,marah
anies baswedan ken sosok yg kera,netral
soeyoto1 rakyat pilih anies cinta rakyat kah allah swt dlm pimpin 2024 presiden anies baswedan,senang
bangga sosok anies baswedan yg kharismati,senang
oposisicerda ne orang tua paniesik sakit jiwa insyaaallah anies baswedan menang pilpres ri thn 2024 putar,senang
anies baswedan giat tekun loh,senang
anies baswedan ken sosok yg gemar bekerj,senang
anies baswedan menhimbau anak muda kera lo,senang
anies baswedan hadap jegal capres bawa lepa jegal sulit komitmen bongkar km 50,netral
sisi novel aku pesimisti sosok pa 212 anies kitasemuabersatu neruskepakdh prabowo subiant,netral
kakekhal ayo semangat surya paloh anies baswedan lemah,netral
hidayatnatari alhamdulillah kalo moga b aamiin tokoh agama yg krn kalo nyimak podcast bawah bpk anies baswedan sdh dukung anak bangsa,senang
anal politik peran instrumen hukum lemah anies baswedan capres gint onad ronaldo tomcat arin innalillahi indonesiaopen2023,marah
nilai sebar hoak kait adik anies baswedan komisar independen pt pelni hapu cuit aniesesbaswedan dedebudhyarto pemilu2024 pilpreses202,marah
oposisicerda nampak kali hati kau busut nampak kali bisni hitam mu tergangu anies baswedan presiden,marah
kandidat cawapr anies baswedan,netral
anies baswedan unjung diam presiden pk ahmad syaikhu agenda,netral
hoax partai golkar resmi dukung anies baswedan pilpres 2024 airlanggahartarto airlanggapemersatu airlanggauntukindonesia partaigolkar golkarpedia golkarsolid airlanggapresiden,marah
firzahusaininc beranies gak bersa adil dgn anies baswedan klw jgankan erick tohir 10 erick tohir mencret nainggolan loo,marah
agusyudhoyono mdh2n ma ahi ttep istiqomah anies basweda,netral
bambangmulyonoo karyanyata mantan gubernur dki jakarta anies baswedan kerja nyata buat patung sejarah jkt tanam air hujan taman parkir air karya anies warga jakarta,senang
buzeerrr anies baswedan pd tiarap,marah
ganjarpranowo kasihan warga lombok biar mungkar rajalela wilayah bencana dahsyat menimpahnya perhati sadar jgn pilih presiden petuga partai pilih presiden yg petuga rakyat anies,sedih
demokrat cawapr anies baswedan intern koalisi rakyatgelarpeoplepow rakyatgelarpeoplepow,netral
anies baswedan dukung jateng ek politiku pdip motor gerak anies via jpnncom,netral
ekowboy2 5 alas anies yohan rasyid baswedan presiden 1 kadrun imigran yaman 2 nasionalism 3 pintar ngomong beri harap palsu 4 dukung kaum radik usung khilafah intoleran 5 non pribumi,marah
duga teror yudo ratmiko alia yurako san tangkap jawa timur kutip kata anies baswedan postingannya anies dukung klp teror gimana,sedih
warga miskin dki jakarta tambah pimpin anies baswedan,sedih
anies baswedan krisi iklim mata ekspor pasir laut buka rakyatgelarpeoplepow rakyatgelarpeoplepow,netral
sisi novel aku pesimisti sosok pa 212 anies baswedan kitasemuabersatu neruskepakdh prabowo subiant,netral
mediaindonesia harap ubah pa anies baswedan ga kandidat capres yg mumpuni,takut
motto gerombol komuni komunitaa anies baswedan,netral
vivacoid in syaa allah gak adanlg yg pilih pimpin petuga partai jkw rakyat sdh cerda pilih yg amanah anies basweda,senang
gobanggoc anies baswedan cocok pleciden republik degelan aja drun gobanggoc,senang
prabowo aniesesbaswedan ganjarpranowo anies basweda,netral
partai nasdem sebut partai demokrat dosa kutu khianat janji usung anies baswedan capres,marah
husinshihab sin mend lu ajar baca tuli deh jokowi aja ken kek anies baswedan,senang
vivacoid jokowi keliru pilih bpk anies rasyid basweda,marah
husinshihab zaman karno bobrok resin soeharto zaman mega bobrok resin sbi zaman jokowi bobrok lg yg beres kalo anies baswedan,marah
kompascom semenjak johnni g plate tangkap amunisi anies baswedan lemah weekend bagi2 door priz,marah
krisyantooni tampang mesum jilat anies baswedan,jijik
vivacoid iya pilih anies basweda,netral
rakyat arogan klo presidenya anies baswedan negara nggak hancur lebur,marah
krisyantooni kiamat anies baswedan ri 1 kerja rakyat suka kuda delman suka manusia anies cocok nkri inti becu kerja,marah
beliau campur yg terus senior citizen yg hormat indonesia habibi by anies,marah
sempat yg muda segar cerda amp rakyat nama nya bpk anies rasyid yg benci pingin benci allah swt suara rakyat suara tuhan,senang
anies baswedan gaben pro buruh,senang
anies baswedan matahari tutup terbit,netral
alisyarief masyarakat indonesia melbourn australia anies baswedan sbg calon presiden pd pilpres 2024 aparat hukum henti jegal anies perintah polri tni sikap netral dlm milu 2024 melbourn,senang
anies baswedan partai usung kenang sejarah gagal politik identita indonesia aniesespembohong aniesestanpaprestasi aniesestiputipu,marah
tni bantah dukung anies baswedan hoax edar medium sosial tni malangpost,marah
hasil lidi simpul akun facebook fredi anto mempost video edit giat rawan anies baswedan,marah
cnnindonesia lebih sandiaga uno jujur ungkap utang piutang anies baswedan,jijik
rachlannashidik gimana nasib anies baswedan,sedih
anies baswedan munafik tolakaniesesbaswedan notoaniesesbaswedan aniesesbaswedanout aniesesbaswedanfail aniesesgag aniesestidaklayak aniesesbaswedantidakberkualita,marah
anies baswedan milik nilai jual bursa pilpres rekayasa puan ahi jodoh sempat golkar kuat koalisi rentan politisasi anies hartarto prabowo cak imin kalah rezim dzalim strategi,marah
romeowalker19 reak dijeg kuasa play victim menjeg anies baswedan parpol dukung nasdem partaidemokrat pksejaht,netral
pimpin indonesia tanggug anies basweda,netral
anies baswedan yg pluit langgar tiup buzzerp main isu politikidentita,marah
vivacoid anies baswedan presiden ri 202,senang
uki23 kasihan hidup sebar benci anies baswedan malu keluarga mu cari uang nafkah sebar benci sadar hormat cari uang bro,marah
anies baswedan pilih abdur aniesespresidenku abdurarsyad ganjarpresiden,senang
oposisicerda trauma nih orang anies baswedan gubernur batal reklamasi nya rumah aseng ase dukung nya klo presiden biar gak puse siap aja rumah 2x1 meter tenang sana gimana b rim,marah
anies baswedan lakual barang busuk,marah
oposisicerda moga allah membarokahi meridhoi anies rasyid baswedan pimpin indonesia aamiin,senang
narasi sesat ya bukti jegal mepada anies baswedan bukti laku biasa demokrasi bawa ugal ugalan politis senior didik junior demokrasi wara pa,senang
erickthohir jokowi kl kadrun salah anies kl yg solo salah pa jokowi kadrun2 bloon yah hahah,marah
nephilaxmu erickthohir hahaha ketawain aj,senang
kspi tolak kera anies baswedan,marah
buruh anies baswedan pandai silat lidah,marah
buruh kecewa anies baswedan,sedih
pump dki 2022 batal buru jam demo anies baswedan aju band,netral
bo buruh anies baswedan masuk bursa capres pilih,senang
democrazymedia aamiin moga anies baswedan yg realisasi,senang
cerita nyata ketua maje syuro partai ummat amien rai bilang dukung prabowo anies baswedan gagal maju capres whatthefact,sedih
anies baswedan ingkar janji buruh,marah
kspi dukung anies baswedan,senang
anies baswedan klaim masyarakat bangun percaya publi,senang
presiden partai buruh nama anies baswedan radar bursa capres buruh,netral
buruh tau anies baswedan pandai bicara amp janji manies,marah
kecewa buruh anies baswedan pungkiri,sedih
kangwaqfi2 salah orang surya paloh si anies baswedan tdk pimpin negeri bilang jegaljegul buah doa surya paloh yg allah utk kutuk,marah
anies baswedan layak mimpi,senang
anies baswedan arah anies pimpin indonesia rakyat tolak anies si politik identita miri,marah
tangan gurbernur anies baswedan kota jakarta kota cantik orang bule yg nikmat cantik kota jakarta joge ganjarpranowo joge jakarta nikmat karya anies baswedan,senang
kakekhal ahi cawapr ganjar bu puan maharanies cawapr anies baswedan,netral
bicara minim aksi ciri anies baswedan waspadaradikalism wanabud intoleran politikidentita,marah
sosok malu bangsa anies baswedan waspadaradikalism wanabud intoleran politikidentita,marah
anies baswedan pandai bicara janji manies nihil kerja waspadaradikalism wanabud intoleran politikidentita,marah
vivacoid pilih anies baswedan aniesesbaswedan insyaallah beliau amanah kurang utang yg tinggal,senang
kecewa buruh anies baswedan aniesesruntahjabar,sedih
suasana masjid ugm ceramah bada tarawih gub anies baswedan,netral
dennysiregar7 asa anies baswedan langsung ken beol hahahah,marah
bicara substansi anies baswedan bodoh,marah
anies baswedan beraniesnekat dijeg curang biadab rezim bromocorah tukang cawe rakyatgelarpeoplepow rakyatgelarpeoplepow,marah
anies rosyid baswedan pilih ri 1 engah engah susah payah dukung partai,senang
